time,signal
4.473789516,0.00272
4.477791116,-1.05E-05
4.481792717,-0.0020579
4.485794318,0.0031425
4.489795918,0.0066759
4.493797519,0.0010726
4.49779912,-0.0057735
4.50180072,-0.0066325
4.505802321,-0.0026526
4.509803922,0.0029639
4.513805522,0.0066796
4.517807123,0.004734
4.521808723,-0.0035609
4.525810324,-0.0092382
4.529811925,-0.00265
4.533813525,0.0074109
4.537815126,0.0067493
4.541816727,-0.00056388
4.545818327,-0.0038637
4.549819928,-0.0029863
4.553821529,-0.00063982
4.557823129,0.00089015
4.56182473,-0.007689
4.565826331,-0.019528
4.569827931,-0.00048824
4.573829532,0.036529
4.577831132,0.029194
4.581832733,-0.0089024
4.585834334,-0.017491
4.589835934,-0.0080521
4.593837535,-0.0081237
4.597839136,-0.005304
4.601840736,0.0014022
4.605842337,0.0017518
4.609843938,0.0031671
4.613845538,0.0064414
4.617847139,0.0014556
4.621848739,-0.0049506
4.62585034,-0.0020601
4.629851941,0.0039202
4.633853541,0.0034859
4.637855142,-0.0014987
4.641856743,-0.0020772
4.645858343,0.0022492
4.649859944,0.0018637
4.653861545,-0.0048838
4.657863145,-0.0071423
4.661864746,-0.00058015
4.665866347,0.0052915
4.669867947,0.004589
4.673869548,0.0019732
4.677871148,0.0015447
4.681872749,0.0013756
4.68587435,-0.00078476
4.68987595,-0.0011985
4.693877551,-5.16E-05
4.697879152,-0.0039127
4.701880752,-0.0076969
4.705882353,-0.0033938
4.709883954,0.0014653
4.713885554,0.001119
4.717887155,0.0026132
4.721888756,0.0065774
4.725890356,0.0052184
4.729891957,-0.00071607
4.733893557,-0.0051704
4.737895158,-0.0043299
4.741896759,0.0018614
4.745898359,0.0048204
4.74989996,0.0010219
4.753901561,-0.0012879
4.757903161,-0.00012452
4.761904762,0.00094739
4.765906363,0.00072632
4.769907963,-0.0021628
4.773909564,-0.0036631
4.777911164,-0.00062433
4.781912765,-0.0010919
4.785914366,-0.0052371
4.789915966,-0.0010656
4.793917567,0.0084689
4.797919168,0.0082787
4.801920768,-0.0013391
4.805922369,-0.0063905
4.80992397,-0.0023034
4.81392557,0.0032544
4.817927171,0.0040955
4.821928772,-0.00095062
4.825930372,-0.0065251
4.829931973,-0.0046408
4.833933573,0.001711
4.837935174,0.0050293
4.841936775,0.0048049
4.845938375,0.0010008
4.849939976,-0.0036924
4.853941577,-0.0020912
4.857943177,0.0034066
4.861944778,0.003518
4.865946379,-0.0017069
4.869947979,-0.0052102
4.87394958,-0.003862
4.87795118,7.85E-05
4.881952781,0.001638
4.885954382,-0.00037983
4.889955982,-0.00025193
4.893957583,0.002738
4.897959184,0.0021935
4.901960784,-0.00074571
4.905962385,-0.0001448
4.909963986,0.0026754
4.913965586,0.0023635
4.917967187,-0.0018141
4.921968788,-0.0038398
4.925970388,-0.0004222
4.929971989,0.002024
4.933973589,-0.0016256
4.93797519,-0.0049542
4.941976791,-0.00022415
4.945978391,0.0055709
4.949979992,0.0034762
4.953981593,0.00049713
4.957983193,-0.00089832
4.961984794,-0.0057122
4.965986395,-0.0041577
4.969987995,0.0022775
4.973989596,-0.0060592
4.977991196,-0.0077554
4.981992797,0.0228
4.985994398,0.029488
4.989995998,-0.012717
4.993997599,-0.027558
4.9979992,-0.0018267
5.0020008,0.0079753
5.006002401,-0.00031408
5.010004002,-0.0065437
5.014005602,-0.0057678
5.018007203,0.003528
5.022008804,0.010505
5.026010404,0.0062803
5.030012005,-0.0011305
5.034013605,-0.0025692
5.038015206,-0.0013028
5.042016807,-0.0018315
5.046018407,-0.0013536
5.050020008,-0.0011818
5.054021609,-0.003804
5.058023209,-0.0018482
5.06202481,0.005038
5.066026411,0.0047373
5.070028011,-0.00069636
5.074029612,0.00041754
5.078031212,0.0041565
5.082032813,0.0022038
5.086034414,-0.0038516
5.090036014,-0.008229
5.094037615,-0.0049916
5.098039216,0.0029398
5.102040816,0.0040101
5.106042417,-0.001041
5.110044018,-0.0014039
5.114045618,0.0020829
5.118047219,0.0024508
5.12204882,-1.90E-05
5.12605042,-0.00067297
5.130052021,0.0021378
5.134053621,0.0033207
5.138055222,0.0007968
5.142056823,-0.00010951
5.146058423,-0.00034702
5.150060024,-0.0046136
5.154061625,-0.0072259
5.158063225,-0.0022162
5.162064826,0.004715
5.166066427,0.0059509
5.170068027,0.00045096
5.174069628,-0.0049586
5.178071228,-0.0028409
5.182072829,0.0017265
5.18607443,0.0017141
5.19007603,0.0019681
5.194077631,0.0040022
5.198079232,0.0021222
5.202080832,-0.00179
5.206082433,-0.0036589
5.210084034,-0.0046424
5.214085634,-0.0024284
5.218087235,0.0047164
5.222088836,0.0064965
5.226090436,-0.00045723
5.230092037,-0.00346
5.234093637,-0.0017272
5.238095238,-0.0011162
5.242096839,0.00096796
5.246098439,-7.64E-05
5.25010004,-0.0035965
5.254101641,0.00098332
5.258103241,0.0050677
5.262104842,-0.001312
5.266106443,-0.0057799
5.270108043,-0.0012537
5.274109644,0.0058066
5.278111244,0.0077952
5.282112845,-0.0001386
5.286114446,-0.0057427
5.290116046,0.00076265
5.294117647,0.0026382
5.298119248,-0.0019518
5.302120848,0.00012623
5.306122449,-0.0022341
5.31012405,-0.0081308
5.31412565,-0.0020161
5.318127251,0.0064079
5.322128852,0.0063855
5.326130452,0.0014056
5.330132053,-0.0013409
5.334133653,-0.0011176
5.338135254,-0.0049961
5.342136855,-0.0045636
5.346138455,0.0060432
5.350140056,0.0090805
5.354141657,-0.00017585
5.358143257,-0.006462
5.362144858,-0.0054004
5.366146459,-0.0011651
5.370148059,0.0042406
5.37414966,0.0073969
5.378151261,0.0070545
5.382152861,-0.0087186
5.386154462,-0.032176
5.390156062,-0.0081825
5.394157663,0.035644
5.398159264,0.017327
5.402160864,-0.001798
5.406162465,0.033508
5.410164066,0.02569
5.414165666,-0.059108
5.418167267,-0.11673
5.422168868,-0.068674
5.426170468,0.060215
5.430172069,0.17414
5.434173669,0.16577
5.43817527,-0.0011935
5.442176871,-0.19583
5.446178471,-0.21929
5.450180072,-0.077015
5.454181673,0.085874
5.458183273,0.2152
5.462184874,0.24186
5.466186475,0.041719
5.470188075,-0.25415
5.474189676,-0.28233
5.478191277,-0.049456
5.482192877,0.10125
5.486194478,0.12771
5.490196078,0.1607
5.494197679,0.15391
5.49819928,-0.036615
5.50220088,-0.30181
5.506202481,-0.22111
5.510204082,0.10165
5.514205682,0.15977
5.518207283,0.045012
5.522208884,0.036501
5.526210484,0.081882
5.530212085,0.024806
5.534213685,-0.16941
5.538215286,-0.18153
5.542216887,0.054913
5.546218487,0.11249
5.550220088,0.013898
5.554221689,0.023236
5.558223289,0.061831
5.56222489,0.048157
5.566226491,-0.072727
5.570228091,-0.16818
5.574229692,-0.018263
5.578231293,0.10093
5.582232893,0.0279
5.586234494,-0.0011928
5.590236094,0.0052742
5.594237695,0.039725
5.598239296,0.072005
5.602240896,-0.063327
5.606242497,-0.13111
5.610244098,-0.01477
5.614245698,0.029322
5.618247299,0.032215
5.6222489,0.032437
5.6262505,0.020898
5.630252101,0.091977
5.634253701,0.024723
5.638255302,-0.16581
5.642256903,-0.11454
5.646258503,0.03663
5.650260104,0.069369
5.654261705,0.053033
5.658263305,0.0024288
5.662264906,0.046361
5.666266507,0.097884
5.670268107,-0.098411
5.674269708,-0.21102
5.678271309,-0.013294
5.682272909,0.12159
5.68627451,0.070262
5.69027611,-0.014236
5.694277711,-0.015877
5.698279312,0.093594
5.702280912,0.036513
5.706282513,-0.17679
5.710284114,-0.11366
5.714285714,0.092181
5.718287315,0.085324
5.722288916,-0.0048855
5.726290516,-0.044069
5.730292117,0.030322
5.734293717,0.13235
5.738295318,-0.03165
5.742296919,-0.19399
5.746298519,-0.026138
5.75030012,0.092575
5.754301721,0.02201
5.758303321,-0.015148
5.762304922,-0.0020382
5.766306523,0.093003
5.770308123,0.091634
5.774309724,-0.12931
5.778311325,-0.15802
5.782312925,0.030134
5.786314526,0.066109
5.790316126,0.010344
5.794317727,-0.030123
5.798319328,0.026377
5.802320928,0.18064
5.806322529,0.034794
5.81032413,-0.24961
5.81432573,-0.12599
5.818327331,0.099861
5.822328932,0.078242
5.826330532,0.0025698
5.830332133,-0.013351
5.834333733,0.084135
5.838335334,0.097306
5.842336935,-0.14788
5.846338535,-0.19121
5.850340136,0.068326
5.854341737,0.13797
5.858343337,0.0096127
5.862344938,-0.069148
5.866346539,-0.0045576
5.870348139,0.13917
5.87434974,0.024626
5.878351341,-0.2147
5.882352941,-0.088096
5.886354542,0.13799
5.890356142,0.078551
5.894357743,-0.052217
5.898359344,-0.05706
5.902360944,0.084692
5.906362545,0.14883
5.910364146,-0.096175
5.914365746,-0.21733
5.918367347,0.026248
5.922368948,0.13009
5.926370548,-0.0037383
5.930372149,-0.056198
5.934373749,0.030397
5.93837535,0.14555
5.942376951,0.029752
5.946378551,-0.22419
5.950380152,-0.13026
5.954381753,0.12745
5.958383353,0.10297
5.962384954,-0.032431
5.966386555,-0.051403
5.970388155,0.065207
5.974389756,0.14799
5.978391357,-0.058694
5.982392957,-0.22503
5.986394558,-0.019603
5.990396158,0.13877
5.994397759,0.042489
5.99839936,-0.058002
6.00240096,-0.054682
6.006402561,0.088424
6.010404162,0.13962
6.014405762,-0.10513
6.018407363,-0.19701
6.022408964,0.037917
6.026410564,0.13038
6.030412165,0.0039508
6.034413766,-0.085446
6.038415366,-0.0089888
6.042416967,0.17568
6.046418567,0.092753
6.050420168,-0.21086
6.054421769,-0.16111
6.058423369,0.1025
6.06242497,0.09438
6.066426571,-0.038415
6.070428171,-0.066166
6.074429772,0.046577
6.078431373,0.17393
6.082432973,-0.0020701
6.086434574,-0.23016
6.090436174,-0.058461
6.094437775,0.13955
6.098439376,0.050301
6.102440976,-0.052939
6.106442577,-0.051387
6.110444178,0.072908
6.114445778,0.15654
6.118447379,-0.076062
6.12244898,-0.22763
6.12645058,0.0053278
6.130452181,0.13527
6.134453782,0.022201
6.138455382,-0.053561
6.142456983,-0.040329
6.146458583,0.095229
6.150460184,0.13392
6.154461785,-0.11261
6.158463385,-0.17591
6.162464986,0.055024
6.166466587,0.09528
6.170468187,-0.017512
6.174469788,-0.048806
6.178471389,-0.008384
6.182472989,0.1203
6.18647459,0.087516
6.19047619,-0.15986
6.194477791,-0.13447
6.198479392,0.084832
6.202480992,0.059977
6.206482593,-0.033311
6.210484194,-0.0085134
6.214485794,0.054677
6.218487395,0.10761
6.222488996,-0.023961
6.226490596,-0.19481
6.230492197,-0.054227
6.234493798,0.11222
6.238495398,0.046469
6.242496999,-0.0085299
6.246498599,-0.021143
6.2505002,0.012435
6.254501801,0.11021
6.258503401,-0.0037186
6.262505002,-0.17191
6.266506603,-0.040452
6.270508203,0.09356
6.274509804,0.032804
6.278511405,-0.022434
6.282513005,-0.044608
6.286514606,0.030076
6.290516206,0.13218
6.294517807,-0.017714
6.298519408,-0.16897
6.302521008,-0.031205
6.306522609,0.082917
6.31052421,0.039129
6.31452581,-0.0098203
6.318527411,-0.045753
6.322529012,0.025866
6.326530612,0.11616
6.330532213,-0.019539
6.334533814,-0.13991
6.338535414,-0.024216
6.342537015,0.062157
6.346538615,0.023769
6.350540216,-0.021733
6.354541817,-0.038253
6.358543417,0.049381
6.362545018,0.11749
6.366546619,-0.022294
6.370548219,-0.13622
6.37454982,-0.042247
6.378551421,0.051849
6.382553021,0.039599
6.386554622,-0.015467
6.390556222,-0.044774
6.394557823,0.035094
6.398559424,0.1107
6.402561024,0.014736
6.406562625,-0.096534
6.410564226,-0.05649
6.414565826,0.016817
6.418567427,0.021245
6.422569028,-0.0085953
6.426570628,-0.020944
6.430572229,0.024243
6.43457383,0.065017
6.43857543,0.0045385
6.442577031,-0.071237
6.446578631,-0.041137
6.450580232,0.028649
6.454581833,0.039178
6.458583433,-0.00012297
6.462585034,-0.028873
6.466586635,0.012722
6.470588235,0.074718
6.474589836,0.019621
6.478591437,-0.094965
6.482593037,-0.076764
6.486594638,0.031962
6.490596238,0.052431
6.494597839,-0.010123
6.49859944,-0.029456
6.50260104,0.035442
6.506602641,0.080618
6.510604242,0.00066016
6.514605842,-0.097068
6.518607443,-0.056545
6.522609044,0.036356
6.526610644,0.041887
6.530612245,-0.0029877
6.534613846,-0.012887
6.538615446,0.031382
6.542617047,0.058921
6.546618647,-0.014607
6.550620248,-0.093777
6.554621849,-0.043777
6.558623449,0.043214
6.56262505,0.040287
6.566626651,-0.0075846
6.570628251,-0.015832
6.574629852,0.027122
6.578631453,0.045783
6.582633053,-0.021341
6.586634654,-0.078506
6.590636255,-0.029971
6.594637855,0.043196
6.598639456,0.046969
6.602641056,0.0047817
6.606642657,-0.016282
6.610644258,-0.00085322
6.614645858,-0.0016454
6.618647459,-0.014572
6.62264906,0.0070644
6.62665066,0.010854
6.630652261,-0.018533
6.634653862,-0.0064193
6.638655462,0.023484
6.642657063,0.015578
6.646658663,-0.0022087
6.650660264,-0.009767
6.654661865,-0.014685
6.658663465,-0.0097988
6.662665066,0.00090957
6.666666667,0.0026519
6.670668267,-0.0004599
6.674669868,0.0015447
6.678671469,0.0076772
6.682673069,0.0094896
6.68667467,0.0013851
6.690676271,-0.006985
6.694677871,-0.0044675
6.698679472,0.0026778
6.702681072,0.0047909
6.706682673,0.001439
6.710684274,-0.0030624
6.714685874,-0.0029186
6.718687475,-5.42E-05
6.722689076,-0.001644
6.726690676,-0.0046405
6.730692277,-0.0033935
6.734693878,3.32E-06
6.738695478,0.0031494
6.742697079,0.0047949
6.746698679,0.0034047
6.75070028,0.0010187
6.754701881,4.52E-05
6.758703481,-0.00062294
6.762705082,-0.00071402
6.766706683,0.00090524
6.770708283,0.00058025
6.774709884,-0.0032845
6.778711485,-0.0038869
6.782713085,0.001255
6.786714686,0.0037151
6.790716287,8.36E-05
6.794717887,-0.0027756
6.798719488,-0.0014572
6.802721088,0.00080021
6.806722689,0.00061568
6.81072429,-0.0016766
6.81472589,-0.0012082
6.818727491,0.0031374
6.822729092,0.0043889
6.826730692,-0.00026595
6.830732293,-0.0034642
6.834733894,-0.00032467
6.838735494,0.0031171
6.842737095,0.00063243
6.846738695,-0.0035792
6.850740296,-0.0027416
6.854741897,8.12E-05
6.858743497,-0.00066219
6.862745098,-0.00081055
6.866746699,0.0023179
6.870748299,0.0050032
6.8747499,0.0070798
6.878751501,0.0047688
6.882753101,-0.0058939
6.886754702,-0.013874
6.890756303,-0.0085551
6.894757903,0.0029
6.898759504,0.0078687
6.902761104,0.0042689
6.906762705,-0.00043505
6.910764306,-0.00069762
6.914765906,0.00092036
6.918767507,0.00099624
6.922769108,0.00068923
6.926770708,0.00051093
6.930772309,0.00016377
6.93477391,0.00038123
6.93877551,-0.0013857
6.942777111,-0.0050479
6.946778711,-0.0035748
6.950780312,0.00067891
6.954781913,-0.00064377
6.958783513,-0.0012974
6.962785114,0.0036278
6.966786715,0.0053444
6.970788315,0.0025268
6.974789916,0.0011139
6.978791517,0.00084621
6.982793117,-0.00054918
6.986794718,-0.0035754
6.990796319,-0.0054788
6.994797919,-0.001818
6.99879952,0.0044168
7.00280112,0.0043723
7.006802721,-0.001681
7.010804322,-0.0033394
7.014805922,0.0023387
7.018807523,0.0033327
7.022809124,-0.0094027
7.026810724,-0.012846
7.030812325,0.012065
7.034813926,0.022248
7.038815526,-0.0042749
7.042817127,-0.015562
7.046818727,-0.00023567
7.050820328,0.0037765
7.054821929,-0.0020612
7.058823529,-3.13E-05
7.06282513,0.0035994
7.066826731,0.0019887
7.070828331,-0.00016439
7.074829932,-0.00098139
7.078831533,-0.0016307
7.082833133,-0.00032668
7.086834734,0.001306
7.090836335,0.00010509
7.094837935,-0.0024722
7.098839536,-0.0042158
7.102841136,-0.0032977
7.106842737,0.00072211
7.110844338,0.0042377
7.114845938,0.0047267
7.118847539,0.0029321
7.12284914,-9.11E-05
7.12685074,-0.0016149
7.130852341,0.00092999
7.134853942,0.0032137
7.138855542,-0.0016714
7.142857143,-0.0080585
7.146858743,-0.0048402
7.150860344,0.003275
7.154861945,0.0058187
7.158863545,0.0023598
7.162865146,-0.0023712
7.166866747,-0.0027339
7.170868347,0.0012282
7.174869948,0.0020545
7.178871549,-0.0019136
7.182873149,-0.0036441
7.18687475,-0.0012106
7.190876351,0.0011106
7.194877951,0.0038127
7.198879552,0.0055045
7.202881152,0.00061106
7.206882753,-0.0045416
7.210884354,-0.00094034
7.214885954,0.0029994
7.218887555,-0.0032425
7.222889156,-0.0098966
7.226890756,-0.0024841
7.230892357,0.0076437
7.234893958,0.0037416
7.238895558,-0.00046647
7.242897159,0.0058938
7.24689876,0.0069531
7.25090036,-0.002221
7.254901961,-0.0089168
7.258903561,-0.0065623
7.262905162,0.00022132
7.266906763,0.0029255
7.270908363,0.0015691
7.274909964,0.0015146
7.278911565,0.0013375
7.282913165,9.50E-05
7.286914766,0.00067955
7.290916367,0.0010694
7.294917967,-0.00060015
7.298919568,-0.0013153
7.302921168,-0.0013189
7.306922769,-0.0033275
7.31092437,-0.0037566
7.31492597,0.0011486
7.318927571,0.0051351
7.322929172,0.0027857
7.326930772,0.00027112
7.330932373,0.0028642
7.334933974,0.0030163
7.338935574,-0.0059224
7.342937175,-0.011875
7.346938776,-0.0025695
7.350940376,0.0093234
7.354941977,0.0081482
7.358943577,-6.13E-05
7.362945178,-0.0046385
7.366946779,-0.004296
7.370948379,-0.00079599
7.37494998,0.0024014
7.378951581,0.0025849
7.382953181,0.002391
7.386954782,0.0031787
7.390956383,0.0018238
7.394957983,-0.0017468
7.398959584,-0.0042475
7.402961184,-0.0039392
7.406962785,-0.0019071
7.410964386,-0.0014559
7.414965986,-0.0026283
7.418967587,-0.0017311
7.422969188,0.0017914
7.426970788,0.0049794
7.430972389,0.0019027
7.43497399,-0.0042985
7.43897559,0.0024259
7.442977191,0.013728
7.446978792,0.0072739
7.450980392,-0.0063793
7.454981993,-0.010653
7.458983593,-0.0064829
7.462985194,0.0018992
7.466986795,0.0048056
7.470988395,0.00080324
7.474989996,-3.86E-05
7.478991597,0.00049742
7.482993197,-0.0025445
7.486994798,-0.004296
7.490996399,-0.0021653
7.494997999,0.0017672
7.4989996,0.0036557
7.5030012,0.00066755
7.507002801,-0.0026163
7.511004402,-0.0017543
7.515006002,0.00038217
7.519007603,0.0021223
7.523009204,0.0046314
7.527010804,0.0046724
7.531012405,-0.00022982
7.535014006,-0.004304
7.539015606,-0.0019287
7.543017207,0.0023381
7.547018808,0.0010869
7.551020408,-0.0035739
7.555022009,-0.0044327
7.559023609,-0.0014891
7.56302521,4.70E-05
7.567026811,0.00066223
7.571028411,0.0031911
7.575030012,0.0036586
7.579031613,-0.00074954
7.583033213,-0.0039992
7.587034814,-0.001606
7.591036415,0.00321
7.595038015,0.0055737
7.599039616,0.003124
7.603041216,-0.0015532
7.607042817,-0.0042042
7.611044418,-0.0043387
7.615046018,-0.0028782
7.619047619,-3.11E-05
7.62304922,0.0041285
7.62705082,0.0061179
7.631052421,0.0014678
7.635054022,-0.0040157
7.639055622,-0.0027402
7.643057223,0.00032204
7.647058824,-0.00086429
7.651060424,-0.0033433
7.655062025,-0.0027536
7.659063625,-2.60E-05
7.663065226,0.0014764
7.667066827,0.0027709
7.671068427,0.005195
7.675070028,0.0045631
7.679071629,-0.00061596
7.683073229,-0.0039394
7.68707483,-0.00033001
7.691076431,0.0035669
7.695078031,-0.00069709
7.699079632,-0.005225
7.703081232,-0.0017232
7.707082833,0.00042063
7.711084434,-0.0031414
7.715086034,-0.0030364
7.719087635,0.0017243
7.723089236,0.003232
7.727090836,-9.00E-05
7.731092437,-0.0017032
7.735094038,0.0028974
7.739095638,0.0067768
7.743097239,0.0031709
7.74709884,-0.0014915
7.75110044,-0.0023467
7.755102041,-0.0023423
7.759103641,-0.0013495
7.763105242,-0.0004164
7.767106843,-0.0017138
7.771108443,-0.0020816
7.775110044,-0.000749
7.779111645,0.00018552
7.783113245,0.00075229
7.787114846,0.0016624
7.791116447,0.0039705
7.795118047,0.0033858
7.799119648,-0.0031564
7.803121248,-0.0050727
7.807122849,0.0015509
7.81112445,0.0038007
7.81512605,-0.00074622
7.819127651,-0.002119
7.823129252,-0.0010024
7.827130852,-0.002802
7.831132453,-0.001905
7.835134054,0.0050092
7.839135654,0.0016807
7.843137255,-0.01638
7.847138856,-0.009652
7.851140456,0.027968
7.855142057,0.029553
7.859143657,-0.0092009
7.863145258,-0.018771
7.867146859,-0.0019713
7.871148459,-0.0011611
7.87515006,-0.0064297
7.879151661,-0.0021206
7.883153261,0.0020783
7.887154862,0.0016703
7.891156463,0.00071938
7.895158063,-0.0020004
7.899159664,-0.0044853
7.903161265,0.002168
7.907162865,0.010942
7.911164466,0.0058958
7.915166066,-0.0033669
7.919167667,-0.0014406
7.923169268,0.00047887
7.927170868,-0.0053258
7.931172469,-0.006859
7.93517407,-0.0015908
7.93917567,0.0044948
7.943177271,0.0082965
7.947178872,0.0031402
7.951180472,-0.0071569
7.955182073,-0.0066531
7.959183673,0.0023954
7.963185274,0.0047933
7.967186875,0.0020208
7.971188475,0.00066705
7.975190076,-0.0024927
7.979191677,-0.0056317
7.983193277,-0.003375
7.987194878,0.0027584
7.991196479,0.0069699
7.995198079,0.0032413
7.99919968,-0.0040451
8.003201281,-0.003362
8.007202881,0.0035453
8.011204482,0.0041728
8.015206082,-0.0020542
8.019207683,-0.0039132
8.023209284,-0.0012309
8.027210884,-0.0012668
8.031212485,-0.00097496
8.035214086,0.0025504
8.039215686,0.0043036
8.043217287,0.0019595
8.047218888,-0.0014849
8.051220488,-0.0031701
8.055222089,-0.003993
8.059223689,-0.0032117
8.06322529,0.00177
8.067226891,0.0053987
8.071228491,0.0029138
8.075230092,-8.42E-05
8.079231693,-0.00026742
8.083233293,-0.00043111
8.087234894,-0.001606
8.091236495,-0.0018543
8.095238095,-0.00015827
8.099239696,0.00038026
8.103241297,-0.0011177
8.107242897,-0.00072826
8.111244498,0.00028971
8.115246098,-0.00047981
8.119247699,0.001334
8.1232493,0.0048693
8.1272509,0.0023936
8.131252501,-0.003254
8.135254102,-0.0029053
8.139255702,0.00064099
8.143257303,0.00084103
8.147258904,-0.00032114
8.151260504,-0.0016509
8.155262105,-0.0028666
8.159263705,0.00042446
8.163265306,0.0051096
8.167266907,0.0041923
8.171268507,0.00036761
8.175270108,-0.0033663
8.179271709,-0.0062317
8.183273309,-0.0033145
8.18727491,0.0025219
8.191276511,0.0027668
8.195278111,-0.00052461
8.199279712,-0.0010926
8.203281313,0.0011311
8.207282913,0.0031812
8.211284514,0.003151
8.215286114,0.0011334
8.219287715,-0.0015851
8.223289316,-0.0030396
8.227290916,-0.00081341
8.231292517,0.0030693
8.235294118,0.0022802
8.239295718,-0.0026028
8.243297319,-0.0047027
8.24729892,-0.0053814
8.25130052,-0.012854
8.255302121,-0.011724
8.259303721,0.020272
8.263305322,0.039194
8.267306923,0.0034334
8.271308523,-0.026711
8.275310124,-0.011563
8.279311725,0.0035585
8.283313325,0.0021708
8.287314926,0.0029503
8.291316527,0.0034618
8.295318127,-0.00083298
8.299319728,-0.0037263
8.303321329,-0.0027794
8.307322929,0.0004344
8.31132453,0.0015563
8.31532613,-0.0029324
8.319327731,-0.0043486
8.323329332,0.0035156
8.327330932,0.00724
8.331332533,0.00037594
8.335334134,-0.0023073
8.339335734,0.0022985
8.343337335,0.00065309
8.347338936,-0.0049759
8.351340536,-0.0033311
8.355342137,1.90E-05
8.359343737,-0.00010877
8.363345338,0.0035375
8.367346939,0.0070273
8.371348539,0.00014793
8.37535014,-0.0086348
8.379351741,-0.0064495
8.383353341,0.0027037
8.387354942,0.0076554
8.391356543,0.004267
8.395358143,-0.0020137
8.399359744,-0.0036195
8.403361345,-0.00090773
8.407362945,0.00094725
8.411364546,9.01E-05
8.415366146,-0.00078607
8.419367747,0.00043484
8.423369348,0.00022023
8.427370948,-0.001452
8.431372549,0.0012247
8.43537415,0.0035352
8.43937575,-0.0011105
8.443377351,-0.0045243
8.447378952,-0.0021173
8.451380552,-0.00045871
8.455382153,-6.12E-05
8.459383754,0.0016849
8.463385354,0.0018209
8.467386955,1.99E-05
8.471388555,0.00058911
8.475390156,0.0032721
8.479391757,0.0035646
8.483393357,0.00073063
8.487394958,-0.0023746
8.491396559,-0.0038721
8.495398159,-0.0028237
8.49939976,-5.34E-05
8.503401361,0.0012121
8.507402961,0.0003471
8.511404562,-0.00069508
8.515406162,-0.0017962
8.519407763,-0.0020828
8.523409364,0.00059271
8.527410964,0.003696
8.531412565,0.0023531
8.535414166,-0.0014936
8.539415766,-0.0013036
8.543417367,0.0029954
8.547418968,0.003034
8.551420568,-0.0036007
8.555422169,-0.0044537
8.55942377,0.0040787
8.56342537,0.0056856
8.567426971,-0.0021698
8.571428571,-0.0043447
8.575430172,-0.00075294
8.579431773,-0.00068259
8.583433373,-0.0024211
8.587434974,-0.002245
8.591436575,-0.00067087
8.595438175,0.0027604
8.599439776,0.0051871
8.603441377,0.0025522
8.607442977,0.00023137
8.611444578,0.0023672
8.615446178,0.00086707
8.619447779,-0.005115
8.62344938,-0.0017899
8.62745098,0.0095198
8.631452581,0.0049326
8.635454182,-0.021309
8.639455782,-0.040281
8.643457383,-0.020929
8.647458984,0.041318
8.651460584,0.099495
8.655462185,0.069462
8.659463786,-0.064082
8.663465386,-0.1769
8.667466987,-0.11446
8.671468587,0.091708
8.675470188,0.21733
8.679471789,0.12772
8.683473389,-0.073899
8.68747499,-0.1813
8.691476591,-0.11506
8.695478191,-0.0038128
8.699479792,0.051242
8.703481393,0.103
8.707482993,0.16132
8.711484594,0.076717
8.715486194,-0.16485
8.719487795,-0.23081
8.723489396,-0.035236
8.727490996,0.086032
8.731492597,0.071701
8.735494198,0.083953
8.739495798,0.10872
8.743497399,0.019402
8.747499,-0.17408
8.7515006,-0.1741
8.755502201,0.03912
8.759503802,0.098296
8.763505402,0.021674
8.767507003,0.02408
8.771508603,0.068374
8.775510204,0.058233
8.779511805,-0.078995
8.783513405,-0.17091
8.787515006,-0.024
8.791516607,0.096917
8.795518207,0.052429
8.799519808,0.019244
8.803521409,0.00065426
8.807523009,0.0089417
8.81152461,0.0061085
8.81552621,-0.088147
8.819527811,-0.058824
8.823529412,0.068317
8.827531012,0.040421
8.831532613,-0.026646
8.835534214,-0.023776
8.839535814,0.041451
8.843537415,0.11182
8.847539016,-0.018177
8.851540616,-0.15322
8.855542217,-0.034182
8.859543818,0.057726
8.863545418,0.0099481
8.867547019,-0.014561
8.871548619,0.022074
8.87555022,0.11202
8.879551821,0.057562
8.883553421,-0.14736
8.887555022,-0.1403
8.891556623,0.027779
8.895558223,0.083282
8.899559824,0.039147
8.903561425,-0.024647
8.907563025,0.029041
8.911564626,0.10813
8.915566226,-0.052511
8.919567827,-0.18327
8.923569428,-0.02752
8.927571028,0.11256
8.931572629,0.083197
8.93557423,-0.024089
8.93957583,-0.083183
8.943577431,0.050347
8.947579032,0.11546
8.951580632,-0.090353
8.955582233,-0.15722
8.959583834,0.030679
8.963585434,0.11898
8.967587035,0.037953
8.971588635,-0.089665
8.975590236,-0.067782
8.979591837,0.1445
8.983593437,0.12803
8.987595038,-0.13649
8.991596639,-0.14155
8.995598239,0.038855
8.99959984,0.06043
9.003601441,-0.010203
9.007603041,-0.053177
9.011604642,0.046222
9.015606242,0.17117
9.019607843,-0.021677
9.023609444,-0.22163
9.027611044,-0.050696
9.031612645,0.10348
9.035614246,0.05992
9.039615846,-0.0048064
9.043617447,-0.049549
9.047619048,0.064456
9.051620648,0.13761
9.055622249,-0.10813
9.05962385,-0.20315
9.06362545,0.036983
9.067627051,0.13624
9.071628651,0.019592
9.075630252,-0.12163
9.079631853,-0.073932
9.083633453,0.21025
9.087635054,0.17417
9.091636655,-0.19468
9.095638255,-0.16954
